observationid,mediaid,vote,content,classid,family,genus,species,author,date,location,latitude,longitude,yearinclef,observationid2014,imageid2014,learntag
25202,111049,3.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,liliane roubaudi,2012-4-11,Narbonne,,,ImageCLEF2013,15119.0,8174.0,Train
5827,77211,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,bertrand aucouturier,2011-4-21,Batz-sur-Mer,47.28285,-2.4922299999999997,PlantCLEF2014,7387.0,44012.0,Train
8808,82891,5.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,liliane roubaudi,2013-5-30,Agde,,,PlantCLEF2014,15210.0,58543.0,Train
20635,111238,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,pierre bonnet,2013-5-18,Fillols,,,PlantCLEF2014,18728.0,35832.0,Train
24141,26681,3.5,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,patricia destrade,2012-6-7,Saintonge,,,ImageCLEF2013,9945.0,34542.0,Train
19829,31466,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,mathilde duverger,2014-8-14,Sixt-Fer-à-Cheval,46.08948,6.83472,PlantCLEF2015,,,Train
29822,72979,3.5,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Unknown286,2012-4-1,Prompsat,45.938829999999996,3.08032,PlantCLEF2014,6339.0,30501.0,Train
21394,85831,3.5,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,nicolas bony,2012-6-14,Sallanches,45.9499,6.6501,PlantCLEF2014,11594.0,57461.0,Train
20202,24629,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,bertrand bui,2011-6-22,Martigues,43.392920000000004,5.33575,PlantCLEF2014,9846.0,34939.0,Train
25823,15589,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,julien champ,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.380919999999996,PlantCLEF2015,,,Train
1824,95810,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,liliane roubaudi,2014-6-15,Chamonix-Mont-Blanc,,,PlantCLEF2015,,,Train
19080,67980,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,paul fabre,2011-7-12,Les Assions,44.430209999999995,4.15998,ImageCLEF2013,10325.0,3389.0,Train
16015,67524,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,julien barbe,2013-10-20,Belmont-sur-Rance,43.82373,2.75468,PlantCLEF2014,14326.0,47567.0,Train
310,107712,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,liliane roubaudi,2007-6-20,Chamonix-Mont-Blanc,,,ImageCLEF2013,12558.0,22419.0,Train
24357,47017,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,paul fabre,2009-6-8,Les Vans,44.39227,4.15629,ImageCLEF2013,19303.0,21037.0,Train
26004,33554,4.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,paul fabre,2013-6-29,Eyne,42.46848,2.08325,PlantCLEF2014,9760.0,11398.0,Train
21537,35243,3.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,frederic melier,2013-3-31,Vendémian,43.588879999999996,3.5464,PlantCLEF2014,7575.0,9233.0,Train
25488,8213,4.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-14,Saint-Aignan,,,PlantCLEF2014,401.0,6701.0,Train
17576,105415,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,herve goeau,2011-4-6,Paris,48.84235,2.35767,ImageCLEF2012,4857.0,16930.0,Train
10337,6458,4.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,bernard ginesy,2011-3-30,Marseille,43.22651,5.439690000000001,PlantCLEF2015,,,Train
16242,3163,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,guy libante,2013-7-6,Carcans,45.11176,-1.06721,PlantCLEF2014,14479.0,25059.0,Train
8008,55991,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,daniel mathieu,2007-8-12,Landunvez,,,PlantCLEF2014,7026.0,14479.0,Train
2447,78832,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,christophe girod,2008-1-21,Moloy,,,PlantCLEF2014,15520.0,28738.0,Train
11613,111140,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Unknown225,2012-4-9,Le Vernet,46.09442,3.49554,ImageCLEF2013,256.0,3096.0,Train
28794,32381,5.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,jean claude estatico,2012-7-25,,48.65456,5.63464,ImageCLEF2013,3477.0,20966.0,Train
4130,32545,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2013-6-27,,,,PlantCLEF2014,17852.0,55280.0,Train
39727,106722,5.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,thierry pernot,1800-1-1,,,,PlantCLEF2014,6080.0,48647.0,Train
3917,7606,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,mathieu menand,2008-9-25,Limousis,,,PlantCLEF2014,6620.0,43973.0,Train
23803,73671,3.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2012-3-31,Sainte-Geneviève-des-Bois,48.8567,2.2410400000000004,ImageCLEF2013,18592.0,9659.0,Train
27229,112127,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,mathieu menand,2007-4-13,Clermont-le-Fort,,,ImageCLEF2013,16879.0,36926.0,Train
9185,529,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,julien barataud,2006-6-14,Plévenon,,,ImageCLEF2013,11344.0,53783.0,Train
26848,23552,3.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,daniel mathieu,2007-6-10,Avignon,,,PlantCLEF2014,4414.0,11916.0,Train
39184,82879,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,annick larbouillat,2008-6-7,Roissy-en-Brie,,,ImageCLEF2013,3042.0,46999.0,Train
4309,71650,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,liliane roubaudi,2012-6-2,Gruissan,,,PlantCLEF2014,5095.0,23864.0,Train
38333,66099,3.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,daniel barthelemy,2013-5-16,Puéchabon,43.71483,3.6148300000000004,PlantCLEF2014,9892.0,4122.0,Train
11551,91147,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,genevieve botti,2012-5-5,Peyriac-de-Mer,,,ImageCLEF2013,13633.0,52092.0,Train
5121,59745,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,jean-jacques houdre,2009-5-31,Banne,,,ImageCLEF2013,1106.0,33732.0,Train
18598,99407,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,julien champ,2014-3-13,Montpellier,43.63624,3.8458300000000003,PlantCLEF2015,,,Train
28622,84146,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,alain riviere,2013-4-27,Conques-sur-Orbiel,43.29772,2.4074400000000002,PlantCLEF2014,17281.0,22685.0,Train
6132,15686,4.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,thierry pernot,1800-1-1,,,,PlantCLEF2014,9217.0,18870.0,Train
10776,5024,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,paul fabre,2013-6-29,Eyne,42.46848,2.08325,PlantCLEF2015,,,Train
16866,39375,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2013-6-5,Paris,48.84059,2.36158,PlantCLEF2014,1017.0,8802.0,Train
25803,1321,3.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,daniel barthelemy,2013-6-22,Conques,44.59933,2.39783,PlantCLEF2014,8483.0,11153.0,Train
15812,38343,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,gregoire duche,2009-7-10,Anglès,,,PlantCLEF2014,8687.0,40414.0,Train
29765,98650,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,cognato,2013-4-14,Ottersthal,48.75566,7.35133,PlantCLEF2014,8626.0,11388.0,Train
7936,76750,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2013-7-21,Feugarolles,48.65283,2.31433,PlantCLEF2014,18273.0,59075.0,Train
33604,15364,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,liliane roubaudi,2014-10-16,Fécamp,,,PlantCLEF2015,,,Train
13388,14554,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,samantha bazan,2013-5-9,Salles-sur-l'Hers,43.2925,1.7863900000000001,PlantCLEF2014,15312.0,17601.0,Train
28674,96829,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,18548.0,29103.0,Train
15073,70484,3.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-8,Sainte-Geneviève-des-Bois,48.8567,2.2410400000000004,PlantCLEF2014,17662.0,16504.0,Train
1814,77933,5.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,jean-jacques houdre,2013-10-21,Barbâtre,46.89425,-2.1494400000000002,PlantCLEF2014,8359.0,18756.0,Train
37873,5845,3.5,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,gerard calberac,2012-4-2,Boncourt-le-Bois,47.125820000000004,5.02073,ImageCLEF2013,14029.0,863.0,Train
39785,70481,5.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,josselin defrance,2014-3-29,Juvisy-sur-Orge,48.68542,2.37609,PlantCLEF2015,,,Train
6785,36071,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,emmanuel stratmains,2012-4-11,Roquebrune-sur-Argens,43.442859999999996,6.642119999999999,PlantCLEF2014,9241.0,3851.0,Train
6785,112514,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,emmanuel stratmains,2012-4-11,Roquebrune-sur-Argens,43.442859999999996,6.642119999999999,PlantCLEF2014,9241.0,9391.0,Train
14695,83449,3.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,christophe girod,2003-3-21,Frontignan (La Gardiole) (34),,,ImageCLEF2013,17021.0,24048.0,Train
40988,80166,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,genevieve botti,2007-5-6,Riboux,,,ImageCLEF2013,17213.0,42204.0,Train
15073,37277,4.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-8,Sainte-Geneviève-des-Bois,48.8567,2.2410400000000004,PlantCLEF2014,17662.0,10781.0,Train
37198,24715,4.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,alain bigou,2005-3-31,Rivel,42.91202,2.01673,PlantCLEF2015,,,Train
35552,74497,3.5,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,julien barataud,2007-4-7,Opoul-Périllos,,,ImageCLEF2013,17956.0,20452.0,Train
2435,18685,3.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,emmanuel stratmains,2012-7-14,Le Mans,48.0327,0.18483,ImageCLEF2013,966.0,33614.0,Train
23647,65143,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905.0,52897.0,Train
30542,22933,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,7007.0,60856.0,Train
32776,20235,4.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,didier gachon,2013-5-29,,,,PlantCLEF2014,5352.0,19044.0,Train
37507,54378,3.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Unknown193,2008-4-22,Laborel,44.28324,5.5618,ImageCLEF2013,13907.0,26297.0,Train
28046,109117,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,jean-luc gorremans,2010-4-10,Athis-Mons,48.69988,2.3789700000000003,PlantCLEF2014,9440.0,2100.0,Train
39033,64337,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,jean-jacques houdre,2011-9-29,Saint-Marcellin-en-Forez,,,PlantCLEF2014,15740.0,42679.0,Train
36860,50409,2.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,liliane roubaudi,2014-6-6,Chamonix Mont Blanc,,,PlantCLEF2015,,,Train
17690,30351,3.5,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,catherine lenne,2011-7-16,saint-genès-champanelle,,,PlantCLEF2014,9185.0,15984.0,Train
27131,93376,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,marie portas,2011-5-24,Saint-Remèze,44.38333,4.5,PlantCLEF2014,11929.0,50260.0,Train
40823,97833,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,jean-jacques houdre,2009-6-13,Albepierre-Bredons,,,ImageCLEF2013,6555.0,35372.0,Train
41330,99425,4.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,yoan martin,2010-7-8,Avolsheim,48.56173,7.50006,ImageCLEF2013,1235.0,35854.0,Train
35666,63148,3.5,Flower,4369,Primulaceae,Primula,Primula veris L.,liliane roubaudi,2013-4-1,Marcy-l'Étoile,,,PlantCLEF2014,5365.0,47689.0,Train
29520,94283,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,julien champ,2013-5-25,Montpellier,,,PlantCLEF2014,3271.0,52874.0,Train
40440,22720,4.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,liliane roubaudi,2013-4-18,Prades-le-Lez,,,PlantCLEF2014,14673.0,57352.0,Train
14150,34416,3.5,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2012-3-31,Sainte-Geneviève-des-Bois,48.8567,2.2410400000000004,ImageCLEF2013,12946.0,45833.0,Train
19080,7978,2.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,paul fabre,2011-7-12,Les Assions,44.430209999999995,4.15998,ImageCLEF2013,10325.0,33710.0,Train
6240,13029,4.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,christophe girod,2011-6-16,Andrézieux,,,ImageCLEF2013,1016.0,37153.0,Train
31591,28466,3.67,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,emmanuel stratmains,2012-7-16,Brains-sur-Gée,48.00949,-0.02399,ImageCLEF2013,18301.0,7.0,Train
2340,79192,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,julien barataud,2008-5-15,Saint-Jean-de-Cuculles,,,PlantCLEF2014,13979.0,33394.0,Train
18070,66003,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,celine pirat,2012-8-22,Tharros,,,ImageCLEF2013,14854.0,58587.0,Train
39970,43197,4.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,11170.0,14914.0,Train
20211,55831,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,gerald verniers,2013-3-20,Ariana,36.89113,10.16248,PlantCLEF2014,11153.0,5747.0,Train
2808,4235,5.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,liliane roubaudi,2012-6-19,Perros-Guirec,,,PlantCLEF2014,14197.0,32581.0,Train
3324,60688,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,bertrand aucouturier,2013-7-31,Lassur,43.07223,1.93472,PlantCLEF2014,5566.0,33854.0,Train
18252,22390,2.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,paul fabre,2010-3-10,Saint-Bauzille-de-Montmel,43.77432,3.95594,PlantCLEF2014,4262.0,46922.0,Train
11976,101267,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,herve goeau,2013-6-13,Sainte-Geneviève-des-Bois,48.64653,2.31737,PlantCLEF2014,8642.0,18199.0,Train
13893,26933,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,patricia destrade,2011-5-4,Machecoul,,,ImageCLEF2013,11210.0,4447.0,Train
23647,31616,2.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905.0,50193.0,Train
19892,28708,4.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,thierry pernot,1800-1-1,,,,PlantCLEF2014,11733.0,34721.0,Train
6961,82305,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,herve goeau,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.380919999999996,PlantCLEF2015,,,Train
33758,45838,4.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,bernard ginesy,2007-3-30,Allauch,43.33897,5.488090000000001,PlantCLEF2015,,,Train
28674,12859,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,18548.0,56526.0,Train
14828,72954,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,jean-paul hugbart,2014-5-5,Champforgeuil,46.81572,4.8267,PlantCLEF2015,,,Train
6785,63379,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,emmanuel stratmains,2012-4-11,Roquebrune-sur-Argens,43.442859999999996,6.642119999999999,PlantCLEF2014,9241.0,39467.0,Train
29328,90360,4.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,liliane roubaudi,2013-7-3,Gresse-en-Vercors,,,PlantCLEF2014,11214.0,51278.0,Train
1407,30675,5.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,jean-francois rouffet,2011-4-8,Mons,,,PlantCLEF2014,2744.0,27669.0,Train
2738,48703,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,paul fabre,2013-4-6,Versoix,46.29257,6.13818,PlantCLEF2014,13947.0,33801.0,Train
9801,98975,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,christophe girod,2003-4-16,Murviel-lès-Montpellier (Garrigue du Mas Dieu) (34),,,ImageCLEF2013,19270.0,719.0,Train
11561,73698,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,9491.0,12995.0,Train
26886,68831,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,liliane roubaudi,2014-5-5,Les Mayons,,,PlantCLEF2015,,,Train
32731,27787,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,pierre bonnet,2013-5-18,Fillols,,,PlantCLEF2014,12143.0,10558.0,Train
14492,111141,4.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,pierre bonnet,2011-3-20,Villeneuve-lès-Maguelone,,,ImageCLEF2013,7646.0,54992.0,Train
29594,7457,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,alain bigou,2005-6-23,Auzat,42.71095,1.42685,ImageCLEF2013,1734.0,44132.0,Train
33501,108122,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,mathieu menand,2007-7-17,Vézins-de-Lévézou,,,PlantCLEF2014,15046.0,59898.0,Train
28670,29233,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,julien barataud,2005-5-18,Palisse,,,ImageCLEF2013,395.0,53923.0,Train
14149,68701,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,herve goeau,2013-8-14,Rocquencourt,48.83683,2.10333,PlantCLEF2014,12232.0,33253.0,Train
8053,38946,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,dominique remaud,2014-5-3,Saint-Martin-la-Garenne,49.04083,1.69055,PlantCLEF2015,,,Train
30,97828,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,15125.0,22381.0,Train
20978,103658,4.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,jean-joseph osty,2013-8-25,Camarès,43.80095,2.90896,PlantCLEF2014,9623.0,2579.0,Train
6273,27435,4.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",thierry pernot,1800-1-1,,,,PlantCLEF2014,2445.0,43781.0,Train
6961,52367,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,herve goeau,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.380919999999996,PlantCLEF2015,,,Train
29649,34328,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,jean-jacques houdre,2013-6-11,Chambles,45.46252,4.24568,PlantCLEF2014,12889.0,24119.0,Train
23179,113068,4.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,herve goeau,2013-4-1,Meyssiès,48.84187,2.22709,PlantCLEF2014,12281.0,58744.0,Train
36328,12397,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,emmanuel stratmains,2013-4-29,Saint-Jurs,43.89829,6.19701,PlantCLEF2014,4526.0,8006.0,Train
4042,33784,2.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,jean-pascal milcent,2011-4-26,Durfort-et-Saint-Martin-de-Sossenac,43.9736,3.9805599999999997,PlantCLEF2014,17150.0,25986.0,Train
20986,23443,4.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,paul fabre,2013-8-4,Montferrier-sur-Lez,43.65753,3.86485,PlantCLEF2014,5281.0,11540.0,Train
5105,99261,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,liliane roubaudi,2013-9-13,Fleury,,,PlantCLEF2014,3130.0,33203.0,Train
35291,55463,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,annie jouaud,2012-4-19,Nantes,47.15984,-1.51611,PlantCLEF2014,4510.0,6773.0,Train
25240,67457,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,kitobenja,2013-5-26,,,,PlantCLEF2014,6743.0,52055.0,Train
5367,15451,4.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,carine lacerenza,2012-6-20,Ourches,44.804990000000004,5.04122,PlantCLEF2014,9109.0,4285.0,Train
14639,72811,5.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,bertrand bui,2013-8-11,Paris,,,PlantCLEF2014,7529.0,15766.0,Train
3165,40848,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,genevieve botti,2012-6-8,Marseille,,,PlantCLEF2014,7430.0,28671.0,Train
9698,73146,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,didier gachon,2013-5-23,Vassieux-en-Vercors,44.8779,5.406000000000001,PlantCLEF2014,7294.0,20674.0,Train
30134,21028,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,roland launay,2009-5-1,,,,PlantCLEF2014,6738.0,11256.0,Train
23298,77550,4.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,claude figureau,2006-6-24,Cirque d'Estaubé,,,PlantCLEF2014,11522.0,8068.0,Train
41562,87945,2.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,augustin roche,2002-6-15,Gratot,49.063,-1.473,PlantCLEF2014,10428.0,46411.0,Train
22038,11945,2.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,herve goeau,2013-7-22,Marmande,44.45433,0.149,PlantCLEF2014,1366.0,29560.0,Train
22038,94063,4.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,herve goeau,2013-7-22,Marmande,44.45433,0.149,PlantCLEF2014,1366.0,14242.0,Train
24563,27760,5.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,grein,2013-6-19,Lannen,49.79,5.838830000000001,PlantCLEF2014,13009.0,4975.0,Train
40263,105727,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,julien barataud,2007-6-28,Nohèdes,,,PlantCLEF2014,15662.0,11610.0,Train
6248,69674,4.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,herve goeau,2014-3-14,Orsay,48.70058,2.18688,PlantCLEF2015,,,Train
36754,111913,3.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Unknown628,2013-6-12,,,,PlantCLEF2014,13304.0,5524.0,Train
27744,31747,4.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,liliane roubaudi,2008-6-6,Gresse en Vercors,,,PlantCLEF2014,4596.0,60542.0,Train
12585,49276,4.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,marie portas,2012-5-2,Bonnieux,,,ImageCLEF2013,10754.0,3432.0,Train
41661,43418,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,genevieve botti,2007-5-6,Riboux,,,PlantCLEF2014,12394.0,4386.0,Train
9890,94242,4.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,jean-jacques houdre,2013-6-9,Lamastre,44.975629999999995,4.6051,PlantCLEF2014,13945.0,58870.0,Train
39444,34184,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,pierre bonnet,2013-6-28,Montpellier,43.59733,3.9016699999999997,PlantCLEF2014,3215.0,24041.0,Train
13640,110805,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,paul fabre,2011-5-23,Chichilianne,,,PlantCLEF2014,853.0,45105.0,Train
5648,32672,3.0,Flower,4369,Primulaceae,Primula,Primula veris L.,hugues tinguy,2010-4-23,Rosenwiller,,,PlantCLEF2014,12059.0,42884.0,Train
1824,101672,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,liliane roubaudi,2014-6-15,Chamonix-Mont-Blanc,,,PlantCLEF2015,,,Train
9539,5765,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,paul fabre,2011-6-3,Les Assions,44.430209999999995,4.15998,ImageCLEF2013,1275.0,2229.0,Train
23647,24883,2.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905.0,18446.0,Train
19050,109518,4.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,jean-claude calais,2010-5-29,Marchastel,44.66633,3.10065,PlantCLEF2014,6973.0,8081.0,Train
19820,61421,4.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,liliane roubaudi,2013-8-11,Pollionnay,,,PlantCLEF2014,15084.0,11829.0,Train
28674,21112,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,18548.0,55107.0,Train
